"p.products_id";"products_quantity";"products_model";"products_price";"products_status";"products_ordered";"products_name";"products_description";"products_viewed";"m.manufacturers_name as marque";"p.gender as Gender";"p.gamme";"p.item_size";"p.type as Type";"products_image";"pd.products_id";"EAN";"frais_port"
"3510391";"50";"2076471";"41.25";"1";"0";"LOUD de Tommy Hilfiger 2076471";"Eau de Toilette spray 40 ml";"0";"Tommy Hilfiger";"Hommes";"LOUD";"40 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207647.jpg";"http://www.parfumreduc.com/product_info.php?products_id=351039";"2076471";"14"
"351040";"50";"200166";"53.1";"1";"0";"LOUD de Tommy Hilfiger 200166";"Eau de Toilette Vaporisateur 75 ml";"0";"Tommy Hilfiger";"Hommes";"LOUD";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/200166.jpg";"http://www.parfumreduc.com/product_info.php?products_id=351040";"200166";"14"
"3510401";"50";"2001661";"53.1";"1";"0";"LOUD de Tommy Hilfiger 2001661";"Eau de Toilette spray 75 ml";"0";"Tommy Hilfiger";"Hommes";"LOUD";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/200166.jpg";"http://www.parfumreduc.com/product_info.php?products_id=351040";"2001661";"14"
"351038";"50";"207646";"41.25";"1";"0";"LOUD de Tommy Hilfiger 207646";"Eau de Toilette Vaporisateur 40 ml";"0";"Tommy Hilfiger";"Femmes";"LOUD";"40 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207646.jpg";"http://www.parfumreduc.com/product_info.php?products_id=351038";"207646";"14"
"3510381";"50";"2076461";"41.25";"1";"0";"LOUD de Tommy Hilfiger 2076461";"Eau de Toilette spray 40 ml";"0";"Tommy Hilfiger";"Femmes";"LOUD";"40 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207646.jpg";"http://www.parfumreduc.com/product_info.php?products_id=351038";"2076461";"14"
"350256";"50";"201153";"29.4";"1";"0";"HILFIGER de Tommy Hilfiger 201153";"Eau de Toilette Vaporisateur 30 ml";"0";"Tommy Hilfiger";"Hommes";"HILFIGER";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/201153.jpg";"http://www.parfumreduc.com/product_info.php?products_id=350256";"201153";"14"
"3502561";"50";"2011531";"29.4";"1";"0";"HILFIGER de Tommy Hilfiger 2011531";"Eau de Toilette spray 30 ml";"0";"Tommy Hilfiger";"Hommes";"HILFIGER";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/201153.jpg";"http://www.parfumreduc.com/product_info.php?products_id=350256";"2011531";"14"
"282653";"18";"192615";"66.03";"1";"0";"HILFIGER WOMAN de Tommy Hilfiger 192615";"Eau de Parfum Vaporisateur 50 ml";"0";"Tommy Hilfiger";"Femmes";"HILFIGER WOMAN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/192615.jpg";"http://www.parfumreduc.com/product_info.php?products_id=282653";"192615";"14"
"2826531";"18";"1926151";"66.03";"1";"0";"HILFIGER WOMAN de Tommy Hilfiger 1926151";"Eau de Parfum spray 50 ml";"0";"Tommy Hilfiger";"Femmes";"HILFIGER WOMAN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/192615.jpg";"http://www.parfumreduc.com/product_info.php?products_id=282653";"1926151";"14"
"352719";"50";"121139";"60.64";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 121139";"Eau de Cologne Vaporisateur 100 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/121139.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352719";"121139";"14"
"3527191";"50";"1211391";"60.64";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 1211391";"Eau de Cologne spray 100 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/121139.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352719";"1211391";"14"
"352718";"22";"119119";"46.37";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 119119";"Eau de Cologne Vaporisateur 50 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/119119.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352718";"119119";"14"
"3527181";"22";"1191191";"46.37";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 1191191";"Eau de Cologne spray 50 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/119119.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352718";"1191191";"14"
"352717";"50";"117519";"35.59";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 117519";"Eau de Cologne Vaporisateur 30 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/117519.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352717";"117519";"14"
"3527171";"50";"1175191";"35.59";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 1175191";"Eau de Cologne spray 30 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/117519.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352717";"1175191";"14"
"352716";"44";"121143";"61.72";"1";"0";"TOMMY GIRL de Tommy Hilfiger 121143";"Eau de Cologne Vaporisateur 100 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/121143.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352716";"121143";"14"
"3527161";"44";"1211431";"61.72";"1";"0";"TOMMY GIRL de Tommy Hilfiger 1211431";"Eau de Cologne spray 100 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/121143.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352716";"1211431";"14"
"352715";"50";"117243";"49.87";"1";"0";"TOMMY GIRL de Tommy Hilfiger 117243";"Eau de Cologne Vaporisateur 50 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/117243.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352715";"117243";"14"
"3527151";"50";"1172431";"49.87";"1";"0";"TOMMY GIRL de Tommy Hilfiger 1172431";"Eau de Cologne spray 50 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/117243.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352715";"1172431";"14"
"352714";"10";"118707";"37.69";"1";"0";"TOMMY GIRL de Tommy Hilfiger 118707";"Eau de Cologne Vaporisateur 30 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/118707.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352714";"118707";"14"
"3527141";"10";"1187071";"37.69";"1";"0";"TOMMY GIRL de Tommy Hilfiger 1187071";"Eau de Cologne spray 30 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/118707.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352714";"1187071";"14"
"352711";"31";"161469";"38.02";"1";"0";"TOMMY DREAMING de Tommy Hilfiger 161469";"Eau de Parfum Vaporisateur 50 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY DREAMING";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/161469.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352711";"161469";"14"
"3527111";"31";"1614691";"38.02";"1";"0";"TOMMY DREAMING de Tommy Hilfiger 1614691";"Eau de Parfum spray 50 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY DREAMING";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/161469.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352711";"1614691";"14"
"352713";"8";"218963";"73.57";"1";"0";"TOMMY EAU DE PREP de Tommy Hilfiger 218963";"Eau de Toilette Vaporisateur 100 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY EAU DE PREP";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/218963.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352713";"218963";"14"
"3527131";"8";"2189631";"73.57";"1";"0";"TOMMY EAU DE PREP de Tommy Hilfiger 2189631";"Eau de Toilette spray 100 ml";"0";"Tommy Hilfiger";"Hommes";"TOMMY EAU DE PREP";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/218963.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352713";"2189631";"14"
"352796";"25";"140996";"30.48";"1";"0";"TRUE STAR de Tommy Hilfiger 140996";"Eau de Toilette Vaporisateur 30 ml";"0";"Tommy Hilfiger";"Hommes";"TRUE STAR";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140996.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352796";"140996";"14"
"3527961";"25";"1409961";"30.48";"1";"0";"TRUE STAR de Tommy Hilfiger 1409961";"Eau de Toilette spray 30 ml";"0";"Tommy Hilfiger";"Hommes";"TRUE STAR";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140996.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352796";"1409961";"14"
"384825";"50";"220885";"61.72";"1";"0";"TOMMY GIRL de Tommy Hilfiger 220885";"Eau de Cologne Vaporisateur 100 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/220885.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384825";"220885";"14"
"3848251";"50";"2208851";"61.72";"1";"0";"TOMMY GIRL de Tommy Hilfiger 2208851";"Eau de Cologne spray 100 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/220885.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384825";"2208851";"14"
"384937";"50";"221049";"37.21";"1";"0";"TOMMY GIRL de Tommy Hilfiger 221049";"Eau de Cologne Vaporisateur 30 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221049.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384937";"221049";"14"
"3849371";"50";"2210491";"37.21";"1";"0";"TOMMY GIRL de Tommy Hilfiger 2210491";"Eau de Cologne spray 30 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221049.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384937";"2210491";"14"
"384938";"50";"221050";"35.59";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 221050";"Eau de Cologne Vaporisateur 30 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221050.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384938";"221050";"14"
"3849381";"50";"2210501";"35.59";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 2210501";"Eau de Cologne spray 30 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221050.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384938";"2210501";"14"
"384939";"50";"221048";"46.37";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 221048";"Eau de Cologne Vaporisateur 50 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221048.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384939";"221048";"14"
"3849391";"50";"2210481";"46.37";"1";"0";"TOMMY HILFIGER de Tommy Hilfiger 2210481";"Eau de Cologne spray 50 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Hommes";"TOMMY HILFIGER";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221048.jpg";"http://www.parfumreduc.com/product_info.php?products_id=384939";"2210481";"14"
"385022";"50";"221272";"49.87";"1";"0";"TOMMY GIRL de Tommy Hilfiger 221272";"Eau de Cologne Vaporisateur 50 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221272.jpg";"http://www.parfumreduc.com/product_info.php?products_id=385022";"221272";"14"
"3850221";"50";"2212721";"49.87";"1";"0";"TOMMY GIRL de Tommy Hilfiger 2212721";"Eau de Cologne spray 50 ml (NEW PACKAGING)";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221272.jpg";"http://www.parfumreduc.com/product_info.php?products_id=385022";"2212721";"14"
"385405";"8";"221994";"71.41";"1";"0";"TOMMY GIRL EAU DE PREP de Tommy Hilfiger 221994";"Eau de Toilette Vaporisateur 100 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL EAU DE PREP";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221994.jpg";"http://www.parfumreduc.com/product_info.php?products_id=385405";"221994";"14"
"3854051";"8";"2219941";"71.41";"1";"0";"TOMMY GIRL EAU DE PREP de Tommy Hilfiger 2219941";"Eau de Toilette spray 100 ml";"0";"Tommy Hilfiger";"Femmes";"TOMMY GIRL EAU DE PREP";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221994.jpg";"http://www.parfumreduc.com/product_info.php?products_id=385405";"2219941";"14"
"352766";"31";"149552";"48.79";"1";"0";"TOUS de Tous 149552";"Eau de Toilette Vaporisateur 90 ml";"0";"Tous";"Femmes";"TOUS";"90 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/149552.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352766";"149552";"14"
"3527661";"31";"1495521";"48.79";"1";"0";"TOUS de Tous 1495521";"Eau de Toilette spray 90 ml";"0";"Tous";"Femmes";"TOUS";"90 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/149552.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352766";"1495521";"14"
"352765";"5";"150799";"40.17";"1";"0";"TOUS de Tous 150799";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Femmes";"TOUS";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/150799.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352765";"150799";"14"
"3527651";"5";"1507991";"40.17";"1";"0";"TOUS de Tous 1507991";"Eau de Toilette spray 50 ml";"0";"Tous";"Femmes";"TOUS";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/150799.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352765";"1507991";"14"
"352764";"22";"153189";"56.33";"1";"0";"TOUS TOUCH de Tous 153189";"Eau de Toilette Vaporisateur 100 ml";"0";"Tous";"Femmes";"TOUS TOUCH";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/153189.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352764";"153189";"14"
"3527641";"22";"1531891";"56.33";"1";"0";"TOUS TOUCH de Tous 1531891";"Eau de Toilette spray 100 ml";"0";"Tous";"Femmes";"TOUS TOUCH";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/153189.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352764";"1531891";"14"
"352763";"41";"158568";"43.4";"1";"0";"TOUS TOUCH de Tous 158568";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Femmes";"TOUS TOUCH";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/158568.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352763";"158568";"14"
"3527631";"41";"1585681";"43.4";"1";"0";"TOUS TOUCH de Tous 1585681";"Eau de Toilette spray 50 ml";"0";"Tous";"Femmes";"TOUS TOUCH";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/158568.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352763";"1585681";"14"
"352761";"7";"147323";"50.94";"1";"0";"TOUS MAN de Tous 147323";"Eau de Toilette Vaporisateur 100 ml";"0";"Tous";"Hommes";"TOUS MAN";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/147323.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352761";"147323";"14"
"3527611";"7";"1473231";"50.94";"1";"0";"TOUS MAN de Tous 1473231";"Eau de Toilette spray 100 ml";"0";"Tous";"Hommes";"TOUS MAN";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/147323.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352761";"1473231";"14"
"352760";"6";"150798";"40.17";"1";"0";"TOUS MAN de Tous 150798";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Hommes";"TOUS MAN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/150798.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352760";"150798";"14"
"3527601";"6";"1507981";"40.17";"1";"0";"TOUS MAN de Tous 1507981";"Eau de Toilette spray 50 ml";"0";"Tous";"Hommes";"TOUS MAN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/150798.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352760";"1507981";"14"
"352759";"6";"190661";"52.02";"1";"0";"TOUS MAN SPORT de Tous 190661";"Eau de Toilette Vaporisateur 100 ml";"0";"Tous";"Hommes";"TOUS MAN SPORT";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/190661.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352759";"190661";"14"
"3527591";"6";"1906611";"52.02";"1";"0";"TOUS MAN SPORT de Tous 1906611";"Eau de Toilette spray 100 ml";"0";"Tous";"Hommes";"TOUS MAN SPORT";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/190661.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352759";"1906611";"14"
"352758";"13";"190660";"40.17";"1";"0";"TOUS MAN SPORT de Tous 190660";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Hommes";"TOUS MAN SPORT";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/190660.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352758";"190660";"14"
"3527581";"13";"1906601";"40.17";"1";"0";"TOUS MAN SPORT de Tous 1906601";"Eau de Toilette spray 50 ml";"0";"Tous";"Hommes";"TOUS MAN SPORT";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/190660.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352758";"1906601";"14"
"352756";"24";"177683";"44.55";"1";"0";"TOUS IN HEAVEN de Tous 177683";"Eau de Toilette Vaporisateur 100 ml";"0";"Tous";"Hommes";"TOUS IN HEAVEN";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/177683.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352756";"177683";"14"
"3527561";"24";"1776831";"44.55";"1";"0";"TOUS IN HEAVEN de Tous 1776831";"Eau de Toilette spray 100 ml";"0";"Tous";"Hommes";"TOUS IN HEAVEN";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/177683.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352756";"1776831";"14"
"352754";"50";"185878";"31.82";"1";"0";"TOUS IN HEAVEN de Tous 185878";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Femmes";"TOUS IN HEAVEN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/185878.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352754";"185878";"14"
"3527541";"50";"1858781";"31.82";"1";"0";"TOUS IN HEAVEN de Tous 1858781";"Eau de Toilette spray 50 ml";"0";"Tous";"Femmes";"TOUS IN HEAVEN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/185878.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352754";"1858781";"14"
"352753";"50";"185877";"32.36";"1";"0";"TOUS IN HEAVEN de Tous 185877";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Hommes";"TOUS IN HEAVEN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/185877.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352753";"185877";"14"
"3527531";"50";"1858771";"32.36";"1";"0";"TOUS IN HEAVEN de Tous 1858771";"Eau de Toilette spray 50 ml";"0";"Tous";"Hommes";"TOUS IN HEAVEN";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/185877.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352753";"1858771";"14"
"352749";"24";"188802";"41.25";"1";"0";"TOUS H20 de Tous 188802";"Eau de Toilette Vaporisateur 50 ml";"0";"Tous";"Femmes";"TOUS H20";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/188802.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352749";"188802";"14"
"3527491";"24";"1888021";"41.25";"1";"0";"TOUS H20 de Tous 1888021";"Eau de Toilette spray 50 ml";"0";"Tous";"Femmes";"TOUS H20";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/188802.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352749";"1888021";"14"
"352747";"8";"153188";"50.94";"1";"0";"TOUS GOLD de Tous 153188";"Eau de Parfum Vaporisateur 90 ml";"0";"Tous";"Femmes";"TOUS GOLD";"90 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/153188.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352747";"153188";"14"
"3527471";"8";"1531881";"50.94";"1";"0";"TOUS GOLD de Tous 1531881";"Eau de Parfum spray 90 ml";"0";"Tous";"Femmes";"TOUS GOLD";"90 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/153188.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352747";"1531881";"14"
"352745";"3";"179278";"39.09";"1";"0";"TOUS BABY de Tous 179278";"EAU DE Eau de Cologne Vaporisateur 100 ml";"0";"Tous";"Unisex";"TOUS BABY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/179278.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352745";"179278";"14"
"3527451";"3";"1792781";"39.09";"1";"0";"TOUS BABY de Tous 1792781";"EAU DE Eau de Cologne spray 100 ml";"0";"Tous";"Unisex";"TOUS BABY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/179278.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352745";"1792781";"14"
"385080";"27";"221156";"38.02";"1";"0";"TOUS BABY de Tous 221156";"EAU DE Eau de Cologne Vaporisateur 100 ml (SAILOR EDITION)";"0";"Tous";"Unisex";"TOUS BABY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221156.jpg";"http://www.parfumreduc.com/product_info.php?products_id=385080";"221156";"14"
"3850801";"27";"2211561";"38.02";"1";"0";"TOUS BABY de Tous 2211561";"EAU DE Eau de Cologne spray 100 ml (SAILOR EDITION)";"0";"Tous";"Unisex";"TOUS BABY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221156.jpg";"http://www.parfumreduc.com/product_info.php?products_id=385080";"2211561";"14"
"352768";"50";"122682";"43.4";"1";"0";"TOVA NIGHT de Tova Borgnine 122682";"Eau de Parfum Vaporisateur 50 ml";"0";"Tova Borgnine";"Femmes";"TOVA NIGHT";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/122682.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352768";"122682";"14"
"3527681";"50";"1226821";"43.4";"1";"0";"TOVA NIGHT de Tova Borgnine 1226821";"Eau de Parfum spray 50 ml";"0";"Tova Borgnine";"Femmes";"TOVA NIGHT";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/122682.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352768";"1226821";"14"
"149707";"50";"176672";"52.02";"1";"0";"TRUE RELIGION de True Religion 176672";"Eau de Toilette Vaporisateur 100 ml";"47";"True Religion";"Hommes";"TRUE RELIGION";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/176672.jpg";"http://www.parfumreduc.com/product_info.php?products_id=149707";"176672";"14"
"1497071";"50";"1766721";"52.02";"1";"0";"TRUE RELIGION de True Religion 1766721";"Eau de Toilette spray 100 ml";"47";"True Religion";"Hommes";"TRUE RELIGION";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/176672.jpg";"http://www.parfumreduc.com/product_info.php?products_id=149707";"1766721";"14"
"150783";"30";"174347";"45.56";"1";"0";"TRUE RELIGION de True Religion 174347";"Eau de Parfum Vaporisateur 50 ml";"62";"True Religion";"Femmes";"TRUE RELIGION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/174347.jpg";"http://www.parfumreduc.com/product_info.php?products_id=150783";"174347";"14"
"1507831";"30";"1743471";"45.56";"1";"0";"TRUE RELIGION de True Religion 1743471";"Eau de Parfum spray 50 ml";"62";"True Religion";"Femmes";"TRUE RELIGION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/174347.jpg";"http://www.parfumreduc.com/product_info.php?products_id=150783";"1743471";"14"
"278980";"23";"203672";"44.98";"1";"0";"TRUE RELIGION DRIFTER de True Religion 203672";"Eau de Toilette Vaporisateur 50 ml";"13";"True Religion";"Hommes";"TRUE RELIGION DRIFTER";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/203672.jpg";"http://www.parfumreduc.com/product_info.php?products_id=278980";"203672";"14"
"2789801";"23";"2036721";"44.98";"1";"0";"TRUE RELIGION DRIFTER de True Religion 2036721";"Eau de Toilette spray 50 ml";"13";"True Religion";"Hommes";"TRUE RELIGION DRIFTER";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/203672.jpg";"http://www.parfumreduc.com/product_info.php?products_id=278980";"2036721";"14"
"278981";"40";"203670";"55.25";"1";"0";"TRUE RELIGION DRIFTER de True Religion 203670";"Eau de Toilette Vaporisateur 100 ml";"36";"True Religion";"Hommes";"TRUE RELIGION DRIFTER";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/203670.jpg";"http://www.parfumreduc.com/product_info.php?products_id=278981";"203670";"14"
"2789811";"40";"2036701";"55.25";"1";"0";"TRUE RELIGION DRIFTER de True Religion 2036701";"Eau de Toilette spray 100 ml";"36";"True Religion";"Hommes";"TRUE RELIGION DRIFTER";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/203670.jpg";"http://www.parfumreduc.com/product_info.php?products_id=278981";"2036701";"14"
"352789";"12";"183295";"45.56";"1";"0";"TRUE RELIGION de True Religion 183295";"Eau de Toilette Vaporisateur 50 ml";"0";"True Religion";"Hommes";"TRUE RELIGION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/183295.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352789";"183295";"14"
"3527891";"12";"1832951";"45.56";"1";"0";"TRUE RELIGION de True Religion 1832951";"Eau de Toilette spray 50 ml";"0";"True Religion";"Hommes";"TRUE RELIGION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/183295.jpg";"http://www.parfumreduc.com/product_info.php?products_id=352789";"1832951";"14"
